data,PIB,Cambio_Dolar,IGPM,Inflacao_Mensal,Selic
2010-03-01,0.22778381940685605,0.05432202825898902,0.40308988764044945,0.3243243243243243,8.75
2010-04-01,0.22008670699770178,0.04768981656056609,0.37921348314606745,0.3378378378378378,8.75
2010-05-01,0.22481061224516719,0.039127830889692405,0.43820224719101125,0.29999999999999993,9.5
2010-06-01,0.2254693092389427,0.05997826231617237,0.3904494382022472,0.18378378378378377,9.5
2010-07-01,0.23904202961794585,0.05445511611915804,0.2921348314606742,0.18648648648648647,10.25
2010-08-01,0.2428806355507926,0.04298737883459397,0.37921348314606745,0.19459459459459458,10.75
2010-09-01,0.24758442035928946,0.04192267595324184,0.4325842696629214,0.3054054054054054,10.75
2010-10-01,0.2632815512396664,0.02797063194552274,0.4129213483146068,0.3864864864864864,10.75
2010-11-01,0.271515978322261,0.03311669587205823,0.4747191011235955,0.40810810810810805,10.75
2010-12-01,0.2600570035125009,0.033294146352283616,0.36797752808988765,0.354054054054054,10.75
2011-01-01,0.23761226902588162,0.021271876317015326,0.3820224719101124,0.40810810810810805,10.75
2011-02-01,0.2428144470029287,0.023955814830423916,0.4115168539325843,0.39999999999999997,11.25
2011-03-01,0.2695261438716936,0.023867089590311252,0.35814606741573035,0.39729729729729724,11.25
2011-04-01,0.267327738531927,0.014262582348113506,0.33426966292134835,0.3918918918918919,11.75
2011-05-01,0.2823409943828792,0.004347536765521409,0.3314606741573034,0.31081081081081074,12.0
2011-06-01,0.27744721985559684,0.007253288379211742,0.2457865168539326,0.2243243243243243,12.0
2011-07-01,0.28130792528698284,0.001064702881352242,0.25421348314606745,0.227027027027027,12.25
2011-08-01,0.28961359851412205,0.0,0.33286516853932585,0.28378378378378377,12.5
2011-09-01,0.2843652424804257,0.010846660603775315,0.3623595505617978,0.327027027027027,12.0
2011-10-01,0.29938663446516844,0.07231107069183507,0.3455056179775281,0.29999999999999993,12.0
2011-11-01,0.30792055922945977,0.04336446110507286,0.3412921348314607,0.3243243243243243,11.5
2011-12-01,0.30127201854950547,0.05274715524698892,0.25421348314606745,0.3189189189189189,11.0
2012-01-01,0.2778528171198328,0.06947186300822933,0.3061797752808989,0.3351351351351351,11.0
2012-02-01,0.2815190249745223,0.04048089080141076,0.26264044943820225,0.3054054054054054,10.5
2012-03-01,0.31475985926247707,0.03551227735510065,0.3314606741573034,0.24054054054054053,10.5
2012-04-01,0.3016998252600347,0.061286959607834424,0.3904494382022472,0.3567567567567567,9.75
2012-05-01,0.31927200513587944,0.07980835348135662,0.41432584269662925,0.28108108108108104,9.0
2012-06-01,0.31214849015896134,0.10644810682518913,0.36376404494382025,0.2054054054054054,8.5
2012-07-01,0.32714283499623814,0.09631124814231534,0.45926966292134835,0.29999999999999993,8.5
2012-08-01,0.33784185093085617,0.10826697424749909,0.4719101123595506,0.2945945945945946,8.0
2012-09-01,0.3201664301140741,0.1061153871747666,0.4073033707865169,0.3378378378378378,7.5
2012-10-01,0.3517541999217391,0.10445178892265378,0.27387640449438205,0.3432432432432432,7.5
2012-11-01,0.34647110039780193,0.10560521704411868,0.2668539325842697,0.3459459459459459,7.25
2012-12-01,0.3322932275811857,0.12354989685690837,0.3665730337078652,0.39729729729729724,7.25
2013-01-01,0.32699847359533224,0.1078898919770202,0.31882022471910115,0.4162162162162162,7.25
2013-02-01,0.31512851408139364,0.0952021826409068,0.3117977528089888,0.3459459459459459,7.25
2013-03-01,0.35529957519486316,0.09531308919104764,0.300561797752809,0.31081081081081074,7.25
2013-04-01,0.36835565107816415,0.10281037198056925,0.2921348314606742,0.33243243243243237,7.25
2013-05-01,0.36267168204340977,0.10079187276800572,0.2710674157303371,0.28378378378378377,7.5
2013-06-01,0.355419858037659,0.12874032340350022,0.3764044943820225,0.254054054054054,8.0
2013-07-01,0.375054327933909,0.14963511745003655,0.3075842696629214,0.19189189189189187,8.0
2013-08-01,0.3763561093404025,0.16332098573741766,0.2921348314606742,0.2486486486486486,8.5
2013-09-01,0.3697298880544954,0.17949116074795385,0.4817415730337079,0.2783783783783783,9.0
2013-10-01,0.4004697407838769,0.14577556950513498,0.3918539325842697,0.3378378378378378,9.0
2013-11-01,0.39454498616802275,0.15342812146485374,0.3117977528089888,0.3297297297297297,9.5
2013-12-01,0.39116750111514514,0.17518798660248874,0.3553370786516854,0.4324324324324324,10.0
2014-01-01,0.3758039517201821,0.18685535567730632,0.33848314606741575,0.33243243243243237,10.0
2014-02-01,0.3782475405512055,0.1894062063305459,0.32443820224719105,0.3702702702702702,10.5
2014-03-01,0.40210378430273713,0.17055209280660116,0.5056179775280899,0.4324324324324324,10.75
2014-04-01,0.4048740279106771,0.15679968058913557,0.3806179775280899,0.3648648648648648,10.75
2014-05-01,0.4065820662679301,0.14794933788789572,0.25280898876404495,0.30810810810810807,11.0
2014-06-01,0.3846550757545522,0.15724330678969894,0.16713483146067418,0.29189189189189185,11.0
2014-07-01,0.41278344943266404,0.14424505911319124,0.1853932584269663,0.18648648648648647,11.0
2014-08-01,0.40934087530946167,0.15651132355876934,0.23314606741573035,0.25135135135135134,11.0
2014-09-01,0.417750009373046,0.15112126522192404,0.29915730337078655,0.3378378378378378,11.0
2014-10-01,0.4369929553175626,0.20122884457556062,0.3103932584269663,0.29729729729729726,11.0
2014-11-01,0.4255166087626821,0.20602000754164546,0.40870786516853935,0.32162162162162156,11.25
2014-12-01,0.4283797582226901,0.22343233591375905,0.35814606741573035,0.39459459459459456,11.25
2015-01-01,0.39903349327433096,0.25237894550052126,0.377808988764045,0.5189189189189188,11.75
2015-02-01,0.39080379394515513,0.2516025996495353,0.30898876404494385,0.5135135135135135,12.25
2015-03-01,0.4440265330317686,0.29066388660914316,0.40870786516853935,0.5405405405405405,12.25
2015-04-01,0.4240759633429791,0.3550118670008651,0.4353932584269663,0.3756756756756756,12.75
2015-05-01,0.41869764906414125,0.3372224563582726,0.32865168539325845,0.38378378378378375,13.25
2015-06-01,0.41672012876201353,0.3601801122374288,0.3651685393258427,0.39729729729729724,13.25
2015-07-01,0.43505688531866543,0.34691568884058294,0.36797752808988765,0.3513513513513513,13.75
2015-08-01,0.42873313030381094,0.41865004547168555,0.3103932584269663,0.2432432432432432,14.25
2015-09-01,0.42677331159006554,0.4696670585364771,0.4044943820224719,0.3297297297297297,14.25
2015-10-01,0.45024528794162305,0.5377414990129317,0.5365168539325843,0.4054054054054054,14.25
2015-11-01,0.44195874562366705,0.5007430738859437,0.48455056179775285,0.45675675675675675,14.25
2015-12-01,0.44530929347683273,0.5144733047933812,0.3398876404494382,0.44324324324324316,14.25
2016-01-01,0.4073620356342869,0.5508950158596368,0.4311797752808989,0.527027027027027,14.25
2016-02-01,0.4167309036418984,0.5420003105383404,0.452247191011236,0.427027027027027,14.25
2016-03-01,0.45775241063199174,0.5403810749062838,0.3426966292134832,0.29999999999999993,14.25
2016-04-01,0.45003418825408353,0.4491271654503915,0.3174157303370787,0.34864864864864864,14.25
2016-05-01,0.44517405773950275,0.4312046669476299,0.3862359550561798,0.39459459459459456,14.25
2016-06-01,0.45123272871963965,0.4563804538296032,0.5084269662921348,0.2783783783783783,14.25
2016-07-01,0.45165360872167154,0.37147039904176743,0.2963483146067416,0.3243243243243243,14.25
2016-08-01,0.46078312046898434,0.37954439589202144,0.2921348314606742,0.30270270270270266,14.25
2016-09-01,0.4539269984296162,0.37532994698666905,0.29915730337078655,0.2054054054054054,14.25
2016-10-01,0.47068974294105176,0.3723576514428942,0.29353932584269665,0.254054054054054,14.25
2016-11-01,0.4777310169980327,0.3660359780848656,0.2668539325842697,0.2324324324324324,14.0
2016-12-01,0.4791158089587409,0.4172526229399108,0.3469101123595506,0.2648648648648648,13.75
