data,PIB,Cambio_Dolar,IGPM,Inflacao_Mensal,Selic
2013-08-01,-0.004252072956378855,-0.6873095105421462,-0.513416088263065,-0.6510186927264167,8.5
2013-09-01,-0.028771367991459785,-0.629983074003335,0.9419919647407239,-0.3722074709578455,9.0
2013-10-01,0.08497664703630307,-0.7495114464848066,0.25202073961300175,0.1854149725792968,9.0
2013-11-01,0.0630530196522385,-0.722381651414999,-0.3624848827663758,0.10937554846059579,9.5
2013-12-01,0.050555164703715294,-0.6452386689121544,-0.028280070595135397,1.0725415872974782,10.0
2014-01-01,-0.006295245831520574,-0.6038755610665926,-0.1576496753065833,0.13472202316682955,10.0
2014-02-01,0.002746872278799798,-0.5948322960433234,-0.26545767923278984,0.48957266905410174,10.5
2014-03-01,0.09102316939200981,-0.6616738201283568,1.125265571415275,1.0725415872974782,10.75
2014-04-01,0.10127402239122826,-0.7104288141668518,0.16577433647203652,0.43887971964163447,10.75
2014-05-01,0.10759435106811586,-0.7418050119432379,-0.8152784992564435,-0.09339624918927421,11.0
2014-06-01,0.026456953684120366,-0.7088560724236747,-1.4729073232063037,-0.24547509742667667,11.0
2014-07-01,0.13054159911204832,-0.7549374054987681,-1.332756918102235,-1.2339876109697927,11.0
2014-08-01,0.11780289224355613,-0.711451096299917,-0.9662097047531327,-0.6256722180201829,11.0
2014-09-01,0.14891957703238096,-0.7305599084795205,-0.4595120862999617,0.1854149725792968,11.0
2014-10-01,0.2201250874733332,-0.5529187285876495,-0.37326568315899644,-0.19478214801420926,11.0
2014-11-01,0.1776586628004315,-0.5359331177613348,0.3813903443244496,0.03333612434189449,11.25
2014-12-01,0.18825329936784885,-0.47420300434162777,-0.006718469809894059,0.7176909414102056,11.25
2015-01-01,0.07966203786306959,-0.37158160559931164,0.14421273568679518,1.8836287778969578,11.75
2015-02-01,0.04920932323199678,-0.3743339036498717,-0.3840464835516171,1.8329358284844903,12.25
2015-03-01,0.24615174123051725,-0.2358539931631142,0.3813903443244496,2.0864005755468282,12.25
2015-04-01,0.17232777984882172,-0.007727803315252746,0.5862255517842421,0.5402656184665693,12.75
2015-05-01,0.1524261694280099,-0.07079474721666083,-0.23311527805492793,0.6163050425852705,13.25
2015-06-01,0.14510866498111563,0.010594637992762211,0.04718553215320928,0.7430374161164394,13.25
2015-07-01,0.2129609633876354,-0.03643034012823786,0.0687471329384505,0.31214734611046563,13.75
2015-08-01,0.18956089746038302,0.21788199974352468,-0.37326568315899644,-0.701711642138884,14.25
2015-09-01,0.1823088949714534,0.3987473002089093,0.34904794314658766,0.10937554846059579,14.25
2015-10-01,0.269163270699036,0.6400845206994596,1.3624431800529295,0.8190768402351404,14.25
2015-11-01,0.23850021748244993,0.5089178593184766,0.9635535655259653,1.3006598596535819,14.25
2015-12-01,0.2508983955384184,0.5575942162698123,-0.14686887491396264,1.173927486122413,14.25
2016-01-01,0.11048050566314915,0.6867163133846657,0.5538831506063802,1.9596682020156593,14.25
